@id,@type,name,wheelchair,toilets:wheelchair,@lat,@lon
206189916,node,,limited,,38.3665795,-0.4300440
206189971,node,Sergio Cardell,yes,,38.3647338,-0.4323103
211369655,node,,yes,,38.3672123,-0.4285691
211514336,node,,yes,,38.3651613,-0.4313659
219237024,node,Mirador del castillo,yes,,38.3481957,-0.4795226
241859282,node,,no,,38.3516890,-0.4875089
244102071,node,,no,,38.3147028,-0.5208214
245422340,node,Valencia Once,yes,yes,38.3525297,-0.4838708
246255153,node,Mercadona,yes,,38.3617135,-0.4802513
246363205,node,,yes,,38.3624904,-0.4797100
256979098,node,Torre Mauro,yes,,38.3660534,-0.4308318
257923135,node,,yes,,38.3747376,-0.4831352
257923302,node,,yes,,38.3757845,-0.4811190
259592166,node,Correos,yes,,38.3656993,-0.4311114
263012220,node,,no,,38.3749244,-0.4951603
263024559,node,,limited,,38.3759330,-0.4893697
274575039,node,Primark,yes,,38.3672564,-0.4696366
280587275,node,Nácara,yes,,38.3665208,-0.4290554
300088166,node,Restaurante Tailandés Sabatika,yes,,38.3663084,-0.4304591
319276779,node,Restaurante Dársena,yes,,38.3383950,-0.4869017
353155198,node,Hospital,yes,,38.3643274,-0.4838579
378740180,node,Juan García Ortiz,yes,,38.3588079,-0.4727597
390011926,node,,yes,,38.2794258,-0.5201362
390011927,node,,yes,,38.2818746,-0.5203901
390011928,node,,yes,,38.2839735,-0.5204514
430699380,node,Centro de Salud Ciudad Jardín,yes,yes,38.3754255,-0.4949514
478532315,node,Holanda,yes,,38.3681319,-0.4198137
548341321,node,Canela,yes,,38.3662597,-0.4304644
663884681,node,BBVA,yes,,38.3639818,-0.4314956
674102489,node,Bazar la Rambla,limited,,38.3476243,-0.4843798
674102491,node,La Masa de Tomasa,yes,no,38.3478149,-0.4845617
940123272,node,Alacant-Estels,no,,38.3464173,-0.4909849
940123337,node,Alacant-Estels,no,,38.3456290,-0.4904180
940123398,node,Mercado,yes,no,38.3483516,-0.4847737
940123644,node,Mercado,no,,38.3480099,-0.4846800
940123650,node,Alacant-Estels,no,,38.3458079,-0.4911904
940123839,node,MARQ-Castillo,yes,,38.3519992,-0.4764427
940123871,node,Alacant-Estels,no,,38.3461960,-0.4901808
941249530,node,Elan Cabaret,no,,38.3500069,-0.4869255
945457554,node,Cervecería Jorge,no,,38.3626074,-0.4897097
945457556,node,Asador pollos La Cerámica,no,,38.3624918,-0.4896287
945471890,node,La Abadia,no,,38.3622491,-0.4894648
1002062211,node,Eleuterio Maisonnave,yes,,38.3435353,-0.4889015
1060431183,node,Sotelo 10,limited,,38.3436028,-0.4886034
1242093861,node,NH,yes,,38.3364538,-0.5071300
1290008779,node,Café Gadea,no,,38.3424795,-0.4878820
1317197203,node,La Lonja,yes,,38.3493740,-0.4867714
1347698914,node,Los Hermanos,no,,38.3410613,-0.5148617
1375040823,node,,yes,,38.3490457,-0.4807116
1507145793,node,Mercado-El Sabio,yes,,38.3472844,-0.4869425
1507145819,node,Mercado-El Sabio,limited,,38.3475725,-0.4866852
1507145835,node,"Plaza De España, 4",limited,,38.3516599,-0.4853625
1507166350,node,Pintor Amorós,limited,,38.3706336,-0.4715152
1507166369,node,Pintor Amorós,limited,,38.3706417,-0.4716170
1511245271,node,Rambla-Portal de Elche,yes,,38.3446147,-0.4834853
1511245277,node,Rambla-San José,yes,,38.3451765,-0.4836064
1511317466,node,C.A. Montemar,yes,,38.3571008,-0.4764069
1511317487,node,Avenida de Denia - Canónigo Penalva,yes,,38.3526538,-0.4728363
1511494314,node,Mercado-El Sabio,limited,,38.3473787,-0.4872058
1511494323,node,Gastón Castelló (TRAM),yes,,38.3733039,-0.4870928
1511494363,node,Calderón-La Lonja,yes,,38.3499284,-0.4857024
1512690889,node,Mercado-El Sabio,yes,,38.3473981,-0.4866650
1513068015,node,Explanada De España,yes,,38.3436603,-0.4827888
1513972179,node,Padre Esplá-Vidal,yes,,38.3562851,-0.4782265
1513972227,node,Palmeretes,yes,,38.3553339,-0.4824524
1513972250,node,Pío XII,yes,,38.3558320,-0.4799831
1513972251,node,Pío XII,yes,,38.3553998,-0.4799680
1513972258,node,Misericordia,yes,,38.3520973,-0.4835943
1513972261,node,Misericordia,yes,,38.3520536,-0.4837578
1515221018,node,Rambla-San José,yes,,38.3453614,-0.4837026
1516282579,node,Castelló-Esmeralda,yes,,38.3747007,-0.4871262
1516282584,node,C.P. Lucentum,yes,,38.3748133,-0.4932411
1516282586,node,Gascuñana,no,,38.3749858,-0.4880959
1516287318,node,Alacant-Estels,yes,,38.3459294,-0.4908702
1523080679,node,La Olivera,yes,,38.3579082,-0.4747783
1523080685,node,Bulevar del Pla (TRAM),yes,,38.3587963,-0.4724778
1523080688,node,C.A. Montemar,yes,,38.3572522,-0.4765063
1523080699,node,La Olivera,yes,,38.3578562,-0.4744059
1523080700,node,Bulevar del Pla (TRAM),yes,,38.3589719,-0.4715690
1523338963,node,Av. Naciones,yes,,38.3623141,-0.4203368
1524393277,node,Bellea del Foc,no,,38.3676741,-0.4712857
1524393278,node,IES Jaime II,no,,38.3622816,-0.4705540
1524393279,node,IES Jaime II,no,,38.3620548,-0.4702567
1524393282,node,Cristóbal Pardo,limited,,38.3629519,-0.4722109
1524393288,node,Cristóbal Pardo,limited,,38.3627907,-0.4720502
1524393292,node,V. Reyes,yes,,38.3648024,-0.4720701
1524393302,node,Plaza Castalla,no,,38.3696222,-0.4711409
1524471968,node,C.C. Gran Vía,yes,,38.3656229,-0.4712372
1527222141,node,Cafetería Mare Nostrum,yes,,38.3444062,-0.4956106
1527222194,node,Tim Hortons,yes,,38.3444617,-0.4958563
1527222296,node,,yes,,38.3444911,-0.4959792
1549190954,node,Rambla-Portal de Elche,yes,,38.3447573,-0.4833699
1549254169,node,Mercado-El Sabio,limited,,38.3474287,-0.4870733
1577005184,node,Garbinet,yes,,38.3624308,-0.4783146
1577005211,node,Hospital,yes,,38.3642932,-0.4838730
1620592777,node,Gloria Férez,yes,,38.3651713,-0.4970922
1675139425,node,Mercadona,yes,,38.3397316,-0.4997953
2023653758,node,Soda Bar,yes,,38.3465326,-0.4862873
2037073979,node,Casino Sportium,yes,,38.3623034,-0.4874003
2201382815,node,Europa,yes,,38.3367437,-0.5070558
2316880546,node,Hostal Les Monges Palace,yes,,38.3458972,-0.4815316
2422566917,node,Sergio Cardell,yes,,38.3647426,-0.4322852
2422566919,node,Av. Naciones,yes,,38.3623467,-0.4203392
2530982974,node,FixPhone,yes,,38.3677022,-0.4262222
2560584199,node,,yes,,38.3768789,-0.4871352
2560584203,node,,yes,,38.3769439,-0.4871463
2560627782,node,Garbinet,yes,,38.3624581,-0.4782298
2561208067,node,Bulevar del Plà,yes,,38.3599490,-0.4720944
2561208073,node,Bulevar del Plà,yes,,38.3599791,-0.4720794
2561208092,node,Pintor Gastón Castelló,yes,,38.3739213,-0.4871507
2561208099,node,Pintor Gastón Castelló,yes,,38.3739248,-0.4871071
2562749951,node,La Isleta,yes,,38.3628861,-0.4470381
2562749955,node,La Isleta,yes,,38.3629058,-0.4470711
2656291501,node,Bar Lucy,yes,,38.3480984,-0.5104992
2701179186,node,Cafetería Jijona Babel,yes,,38.3410690,-0.5064049
2705721083,node,Óptica Nueva Visión,yes,,38.3511071,-0.4854794
3076346737,node,,yes,,38.2804981,-0.5202591
3077275279,node,,yes,,38.2833225,-0.5205996
3112504450,node,,no,,38.2785025,-0.5200310
3112504451,node,,yes,,38.2780039,-0.5201235
3220961489,node,,yes,,38.3750778,-0.4952010
3435704796,node,Supercor,yes,,38.3479677,-0.4845536
3670782351,node,Ascensor al Castillo de Santa Barbara,yes,,38.3467887,-0.4769547
3754995494,node,,limited,,38.3667862,-0.4303087
3786621033,node,,yes,,38.3520443,-0.4744132
3790106237,node,,yes,,38.3486995,-0.4768470
3810381221,node,la Florida,limited,,38.3416548,-0.5139434
3810381358,node,Telepizza,yes,,38.3445308,-0.5094853
3999595412,node,El Dragón Escamado,limited,,38.3510090,-0.4883346
4036838770,node,,limited,,38.3477366,-0.4862453
4036838773,node,Estación-Salamanca,limited,,38.3440763,-0.4947400
4036838777,node,San Gabriel-Cercanías,yes,,38.3290672,-0.5091648
4213602752,node,Luceros,yes,,38.3459859,-0.4905968
4213602753,node,Luceros,yes,,38.3460752,-0.4906480
4213612164,node,Luceros,yes,,38.3460283,-0.4906238
4213612165,node,Mercado,yes,,38.3481553,-0.4848257
4214533850,node,Parque del Mar,yes,,38.3325707,-0.5061936
4214533851,node,Parque El Palmeral,no,,38.3194069,-0.5140261
4254138507,node,Alcampo,yes,,38.3547252,-0.4713733
4325223389,node,,yes,,38.3652538,-0.4488871
4472230490,node,,yes,,38.3478070,-0.4797157
4596966289,node,Livanti Gelato di Sicilia,no,,38.3451096,-0.4826072
5042853328,node,,yes,,38.2774265,-0.5200399
5071641196,node,Vivero de peces romano,no,no,38.3620046,-0.4411195
5170255870,node,Pizzeria Popeye,yes,,38.3701100,-0.4144491
5263812915,node,farmacia Velero Blanco,yes,,38.3846470,-0.4122218
5320606259,node,DisFruta Zumos Naturales,yes,,38.3493091,-0.4884099
5332721433,node,The Good Burger,yes,,38.3441014,-0.4837338
5605172221,node,Refugio guerra civil Séneca,no,,38.3413023,-0.4906760
5795828342,node,,yes,,38.2818906,-0.5201681
5795828344,node,,yes,,38.2818880,-0.5203684
5795828345,node,,yes,,38.2818886,-0.5203402
5812316021,node,,yes,,38.2832812,-0.5204926
5812316024,node,,yes,,38.2825466,-0.5204734
5813384355,node,Coffee Nutz,yes,,38.3475316,-0.4845614
5996036967,node,Representantes,yes,,38.3523192,-0.4862858
5996036968,node,Representantes,yes,,38.3516608,-0.4872809
5997670502,node,"Rambla Méndez Núñez, 4-6",yes,,38.3441059,-0.4830176
6004192199,node,Plaza De España-Panteón de Quijano,limited,,38.3514000,-0.4847416
6022982361,node,V. Reyes,yes,,38.3648355,-0.4723021
6130594010,node,Las piramides,yes,,38.3591127,-0.4821192
6195272850,node,I2E (Ingeniería Informática Empresarial),yes,,38.3451668,-0.5068288
6339497356,node,Moeve,yes,,38.3856792,-0.4498206
6355801945,node,TEDi,yes,,38.3404801,-0.4908890
6372921659,node,Alohers Coffee Surf,yes,,38.3629488,-0.4115241
6433820155,node,El Mirador,no,,38.3485199,-0.4750497
6433820789,node,Always,yes,,38.3405526,-0.4907160
6455404489,node,,yes,,38.2873875,-0.5206304
6517023384,node,Castelló-Esmeralda,yes,,38.3753557,-0.4872578
6517113431,node,Denia - CC Plaza Mar 2,yes,,38.3532276,-0.4735168
6519046444,node,Dénia - Canónigo Penalva II,yes,,38.3524864,-0.4736030
6520168320,node,EUIPO-Elche,yes,,38.3125598,-0.5164248
6520168323,node,EUIPO-Elche,yes,,38.3128674,-0.5167041
6527860816,node,,yes,,38.3407423,-0.4965471
6533656929,node,,limited,,38.3463954,-0.4766156
6534101626,node,Chiringuito Rompeolas,yes,,38.3462433,-0.4767517
6689789903,node,BodhiGreen,no,,38.3426215,-0.4863141
6690349997,node,Falafelmania Vegetariano Oriental,limited,,38.3323606,-0.5089442
6741881389,node,Sip and Wonder,yes,,38.3476979,-0.4874669
6771839271,node,,yes,,38.3389795,-0.4943598
6771884945,node,Como una estrella,no,,38.3432547,-0.4944454
6852322078,node,Udaco,yes,,38.3482511,-0.4753267
6853669190,node,Wen Zhou Shang Chang,yes,,38.3412352,-0.4892395
6855841393,node,Palmitas,yes,yes,38.3441689,-0.4815666
6862927913,node,,yes,,38.3498281,-0.4742751
6970432185,node,Kontiki Alicante-Tabarca,limited,,38.3420311,-0.4850140
6976111394,node,,yes,,38.3554036,-0.4802550
7001803486,node,,yes,,38.3501091,-0.4869523
7001803489,node,,yes,,38.3484312,-0.4871393
7019099187,node,Federópticos Lledó - Jornet,yes,,38.3585641,-0.4781891
7253312491,node,,yes,,38.3609122,-0.4245807
7298563056,node,,yes,,38.3872749,-0.4913016
7323558710,node,Suma Gestión Tributaria,yes,,38.3432968,-0.5097687
7566653656,node,,no,,38.3868652,-0.4910875
7612774645,node,,yes,,38.3758642,-0.4938806
7638650461,node,,yes,,38.3875630,-0.4929654
7640613229,node,,yes,,38.3751249,-0.4972745
7640641610,node,,yes,,38.3754048,-0.4960381
7640641613,node,,yes,,38.3755212,-0.4955138
7640843958,node,,yes,,38.3746854,-0.4933974
7640856010,node,,yes,,38.3750148,-0.4957621
7640856013,node,,yes,,38.3753213,-0.4958606
7640856016,node,,yes,,38.3753640,-0.4952696
7643137880,node,,yes,,38.3755447,-0.4959294
7649034803,node,,yes,,38.3749651,-0.4925824
7649034805,node,,yes,,38.3749393,-0.4925821
7649034807,node,,yes,,38.3748774,-0.4924690
7657178582,node,,yes,,38.3762073,-0.4961171
7658358770,node,,yes,,38.3771729,-0.4964433
7658358776,node,,yes,,38.3770680,-0.4961910
7658410622,node,,yes,,38.3768845,-0.4963317
7658771053,node,,yes,,38.3760221,-0.4963672
7658771054,node,,yes,,38.3760381,-0.4963701
7658826750,node,,limited,,38.3760064,-0.4893713
7666729893,node,Treasure Media,no,,38.3478868,-0.4757336
7681372443,node,,yes,,38.3747134,-0.4920613
7683971433,node,,yes,,38.3747249,-0.4928065
7683971435,node,,yes,,38.3747245,-0.4927816
7685406988,node,,yes,,38.3747026,-0.4898034
7717720947,node,,yes,,38.3748374,-0.4891504
7717720963,node,,yes,,38.3747980,-0.4919296
7717843800,node,,yes,,38.3751245,-0.4873990
7726703360,node,,yes,,38.3740089,-0.4884642
7728221156,node,,yes,,38.3747719,-0.4913700
7728450231,node,,yes,,38.3747136,-0.4920926
7728488000,node,,yes,,38.3765638,-0.4896637
7728712999,node,,yes,,38.3740505,-0.4881450
7729058705,node,,yes,,38.3747259,-0.4933410
7729131255,node,,yes,,38.3741965,-0.4870852
7734149781,node,,yes,,38.3716012,-0.4920429
7734785983,node,,yes,,38.3758863,-0.4893685
7734795436,node,,yes,,38.3750501,-0.4873868
7734795445,node,,yes,,38.3748671,-0.4894130
7734795446,node,,yes,,38.3748794,-0.4892916
7734795447,node,,yes,,38.3747076,-0.4894920
7734795448,node,,yes,,38.3747068,-0.4894056
7734795450,node,,yes,,38.3753770,-0.4895501
7734795451,node,,yes,,38.3754319,-0.4895559
7734839185,node,,yes,,38.3760456,-0.4885889
7734839186,node,,yes,,38.3761127,-0.4885963
7734839187,node,,yes,,38.3761560,-0.4881494
7734839188,node,,yes,,38.3761129,-0.4881432
7734839189,node,,yes,,38.3763541,-0.4880897
7734839190,node,,yes,,38.3763502,-0.4881501
7734839192,node,,yes,,38.3763783,-0.4883362
7734839194,node,,yes,,38.3764297,-0.4883415
7734870242,node,,yes,,38.3760742,-0.4895797
7734870243,node,,yes,,38.3760782,-0.4894949
7734870245,node,,yes,,38.3747025,-0.4898558
7734870246,node,,yes,,38.3748141,-0.4904493
7734870247,node,,yes,,38.3747577,-0.4904486
7734872751,node,,yes,,38.3747090,-0.4905293
7734872752,node,,yes,,38.3747087,-0.4905752
7734872753,node,,yes,,38.3748216,-0.4913714
7737947616,node,,yes,,38.3747132,-0.4920303
7737973791,node,,yes,,38.3748775,-0.4925436
7737973792,node,,yes,,38.3750134,-0.4925828
7738044304,node,,no,,38.3749521,-0.4951655
7741766608,node,,yes,,38.3757114,-0.4861440
7747337658,node,,limited,,38.3689685,-0.4941952
7750127314,node,,yes,,38.3741215,-0.4970343
7750127317,node,,yes,,38.3740554,-0.4970095
7750127319,node,,yes,,38.3740443,-0.4970053
7751977384,node,,limited,,38.3759790,-0.4893710
7751989387,node,,limited,,38.3759885,-0.4893711
7752008465,node,,yes,,38.3765737,-0.4895760
7752677836,node,,yes,,38.3767740,-0.4901788
7752677840,node,,no,,38.3767125,-0.4908015
7752677841,node,,no,,38.3767835,-0.4900865
7752720023,node,,no,,38.3767227,-0.4901703
7765716704,node,,yes,,38.3725695,-0.4869031
7774095211,node,,no,,38.3754152,-0.4895789
7774229763,node,,yes,,38.3748963,-0.4893491
7775841108,node,,yes,,38.3751215,-0.4895409
7776246083,node,,yes,,38.3751622,-0.4895363
7776282092,node,,yes,,38.3753689,-0.4895745
7776414008,node,,no,,38.3764542,-0.4880308
7776414010,node,,yes,,38.3764492,-0.4880163
7777408860,node,,no,,38.3758925,-0.4097140
7777635730,node,,no,,38.3764329,-0.4903981
7778072529,node,,yes,,38.3764360,-0.4903692
7778072547,node,,yes,,38.3759463,-0.4896491
7778852083,node,,limited,,38.3852752,-0.4914450
7779158474,node,,limited,,38.3857106,-0.4910458
7792566746,node,,limited,,38.3748132,-0.4889583
7796595761,node,,yes,,38.3855584,-0.4899680
7797433396,node,,yes,,38.3857840,-0.4906470
7797433399,node,,yes,,38.3857834,-0.4906252
7797433400,node,,yes,,38.3857845,-0.4906684
7797433406,node,,limited,,38.3864355,-0.4905600
7797433413,node,,yes,,38.3869994,-0.4903271
7798110675,node,,yes,,38.3747242,-0.4927545
7798163621,node,,yes,,38.3747189,-0.4933140
7818187621,node,,yes,,38.3872651,-0.4894420
7818187625,node,,yes,,38.3872665,-0.4894655
7818187627,node,,yes,,38.3872634,-0.4894148
7821373833,node,,yes,,38.3407431,-0.4964965
7821373836,node,,yes,,38.3407410,-0.4966085
7821373837,node,,yes,,38.3398527,-0.4965240
7821373838,node,,yes,,38.3398551,-0.4964649
7823198109,node,,yes,,38.3856412,-0.4892882
7827798328,node,,yes,,38.3869962,-0.4902940
7827798329,node,,yes,,38.3870028,-0.4903644
7827798334,node,,yes,,38.3870686,-0.4903706
7827798336,node,,yes,,38.3870118,-0.4903770
7829343006,node,,limited,,38.3686412,-0.4957278
7829343016,node,,limited,,38.3692405,-0.4960048
7829343030,node,,limited,,38.3694539,-0.4953083
7829343031,node,,limited,,38.3695031,-0.4953271
7829343037,node,,limited,,38.3694009,-0.4952042
7829343038,node,,limited,,38.3694116,-0.4951431
7829343043,node,,limited,,38.3689562,-0.4942855
7829343050,node,,limited,,38.3686218,-0.4958206
7830132286,node,,limited,,38.3692526,-0.4959487
7836100794,node,,yes,,38.3870563,-0.4909803
7836100795,node,,yes,,38.3870497,-0.4909384
7836100796,node,,yes,,38.3870527,-0.4909572
7841091658,node,,yes,,38.3754330,-0.4871753
7841091659,node,,yes,,38.3754301,-0.4872853
7846935813,node,,yes,,38.3748680,-0.4891566
7846935814,node,,yes,,38.3747958,-0.4891419
7847065333,node,,yes,,38.3751393,-0.4878615
7847065336,node,,yes,,38.3751485,-0.4877879
7849486355,node,,yes,,38.3748736,-0.4871164
7849486357,node,,yes,,38.3749623,-0.4871314
7849614581,node,,yes,,38.3749423,-0.4867271
7849648795,node,,yes,,38.3747592,-0.4862306
7859512785,node,,yes,,38.3752418,-0.4972742
7862885288,node,,yes,,38.3747027,-0.4897461
7862930791,node,,yes,,38.3740625,-0.4894996
7862930793,node,,yes,,38.3740615,-0.4894058
7862930794,node,,yes,,38.3740629,-0.4898565
7866179906,node,,yes,,38.3740681,-0.4905789
7866179908,node,,yes,,38.3740674,-0.4905305
7869508544,node,,limited,,38.3720012,-0.4875628
7869508548,node,,no,,38.3721291,-0.4873531
7869508560,node,,no,,38.3720112,-0.4875743
7869608431,node,,no,,38.375: “¡Soy una botella brillante y feliz!”.0069,-0.4952247
7869608446,node,,no,,38.3750249,-0.4952506
7873556005,node,,yes,,38.3748774,-0.4924088
7873577648,node,,yes,,38.3748156,-0.4933461
7873577650,node,,yes,,38.3748609,-0.4933482
7873613341,node,,yes,,38.3746805,-0.4934552
7873613342,node,,yes,,38.3746885,-0.4933597
7873771250,node,,yes,,38.3750803,-0.4951753
7873771251,node,,yes,,38.3750754,-0.4952248
7873771252,node,,yes,,38.3750823,-0.4951556
7876292193,node,,yes,,38.3747747,-0.4919292
7878203251,node,,yes,,38.3759421,-0.4954579
7878731222,node,,yes,,38.3753695,-0.4952426
7878731223,node,,yes,,38.3753587,-0.4952955
7878731429,node,,yes,,38.3755085,-0.4955098
7878960944,node,,yes,,38.3755484,-0.4959082
7879973702,node,,yes,,38.3758676,-0.4960622
7879973703,node,,yes,,38.3758734,-0.4960167
7879976893,node,,yes,,38.3755445,-0.4955211
7879982490,node,,yes,,38.3759458,-0.4954328
7879982491,node,,yes,,38.3759384,-0.4954831
7880732753,node,,yes,,38.3747819,-0.4904491
7880767038,node,,yes,,38.3755396,-0.4959562
7885014170,node,,yes,,38.3754197,-0.4960437
7885014171,node,,yes,,38.3753868,-0.4960315
7885062966,node,,yes,,38.3750112,-0.4957858
7885062967,node,,yes,,38.3750189,-0.4957353
7885098005,node,,yes,,38.3753175,-0.4958848
7885098006,node,,yes,,38.3753248,-0.4958387
7888262232,node,,yes,,38.3751365,-0.4972791
7888262233,node,,yes,,38.3751091,-0.4972681
7891032763,node,Cash Quality,yes,,38.3763720,-0.5060028
7891122615,node,,yes,,38.3743178,-0.5049803
7891323587,node,,yes,,38.3760250,-0.4893715
7898673017,node,,yes,,38.3757395,-0.4984119
7898673022,node,,yes,,38.3757082,-0.4984067
7898673023,node,,yes,,38.3756854,-0.4984029
7902804476,node,,yes,,38.3734542,-0.4876013
7902804478,node,,yes,,38.3734505,-0.4876305
7902804479,node,,yes,,38.3734581,-0.4875703
7903300578,node,,yes,,38.3733361,-0.4875268
7914288765,node,,yes,,38.3758189,-0.4973725
7914288766,node,,yes,,38.3758501,-0.4973779
7914288770,node,,yes,,38.3757967,-0.4973687
7914288771,node,,yes,,38.3758655,-0.4973805
7921511468,node,,yes,,38.3759274,-0.4963513
7921511469,node,,yes,,38.3759582,-0.4963563
7929166881,node,,yes,,38.3769712,-0.4871500
7929166884,node,,yes,,38.3768428,-0.4871308
7932222843,node,,yes,,38.3749705,-0.4867292
7932222845,node,,yes,,38.3748922,-0.4867232
7932324953,node,,yes,,38.3748812,-0.4867940
7932324954,node,,yes,,38.3748819,-0.4867565
7932324955,node,,yes,,38.3748806,-0.4868243
7932371561,node,,yes,,38.3748788,-0.4861202
7932371562,node,,yes,,38.3748763,-0.4862049
7932371563,node,,yes,,38.3748806,-0.4860606
7939723277,node,,yes,,38.3747428,-0.4867156
7939723278,node,,yes,,38.3747703,-0.4867177
7939723279,node,,yes,,38.3747080,-0.4867130
7939807837,node,,yes,,38.3747846,-0.4862323
7939807838,node,,yes,,38.3747380,-0.4862291
7939876843,node,,yes,,38.3757091,-0.4862589
7947610225,node,,yes,,38.3745631,-0.4862056
7947610226,node,,yes,,38.3746103,-0.4862085
7947823366,node,,yes,,38.3740394,-0.4866721
7947823367,node,,yes,,38.3740040,-0.4866689
7947823368,node,,yes,,38.3740690,-0.4866747
7947990839,node,,yes,,38.3745686,-0.4867026
7947990840,node,,yes,,38.3745301,-0.4866995
7947990841,node,,yes,,38.3745967,-0.4867049
7948490341,node,,yes,,38.3749535,-0.4860158
7948490343,node,,yes,,38.3749775,-0.4860169
7948490344,node,,yes,,38.3749114,-0.4860140
7948796360,node,,yes,,38.3739564,-0.4888176
7948796361,node,,yes,,38.3739520,-0.4888734
7948796362,node,,yes,,38.3740602,-0.4880408
7948796368,node,,yes,,38.3740024,-0.4885311
7956261488,node,,yes,,38.3746174,-0.4867735
7956261491,node,,yes,,38.3746166,-0.4868055
7956261492,node,,yes,,38.3746185,-0.4867325
7956291844,node,,yes,,38.3743866,-0.4866902
7956291845,node,,yes,,38.3743562,-0.4866876
7956291846,node,,yes,,38.3744177,-0.4866929
7964864025,node,,yes,,38.3760638,-0.4963748
7968838359,node,,yes,,38.3744073,-0.4862106
7968838360,node,,yes,,38.3744244,-0.4862122
7968838361,node,,yes,,38.3743880,-0.4862089
7970001511,node,,yes,,38.3742125,-0.4866801
7970001512,node,,yes,,38.3742444,-0.4866822
7970001513,node,,yes,,38.3741789,-0.4866778
7970191297,node,,yes,,38.3753593,-0.4789475
7970798328,node,,no,,38.3759992,-0.4788772
7978863335,node,,yes,,38.3714971,-0.4872249
7978863376,node,,yes,,38.3713062,-0.4871734
7978863378,node,,yes,,38.3713398,-0.4869131
7978863379,node,,yes,,38.3713695,-0.4874584
7978863381,node,,yes,,38.3715278,-0.4869764
7982414195,node,,yes,,38.3742290,-0.4861911
7982414196,node,,yes,,38.3742149,-0.4861899
7982414197,node,,yes,,38.3742523,-0.4861932
7982476786,node,,yes,,38.3740548,-0.4861866
7982476787,node,,yes,,38.3740378,-0.4861851
7982476788,node,,yes,,38.3740754,-0.4861884
7982513696,node,,yes,,38.3739844,-0.4860674
7982513697,node,,yes,,38.3739466,-0.4861351
7982513698,node,,yes,,38.3740186,-0.4860062
7986147286,node,,yes,,38.3704088,-0.4774237
7989631152,node,,no,,38.3748011,-0.4863060
7989631154,node,,yes,,38.3747929,-0.4864907
7993275368,node,,no,,38.3706999,-0.4927439
7997531949,node,,yes,,38.3713297,-0.4787964
7997531959,node,,yes,,38.3710942,-0.4799418
8033137190,node,,yes,,38.3689620,-0.4832914
8033156384,node,,yes,,38.3691192,-0.4834808
8033190585,node,,yes,,38.3691176,-0.4835174
8033190586,node,,yes,,38.3691206,-0.4834479
8033219859,node,,yes,,38.3689068,-0.4834640
8033219860,node,,no,,38.3689059,-0.4834980
8033219861,node,,yes,,38.3689077,-0.4834304
8038188759,node,,limited,,38.3738855,-0.4861819
8038188761,node,,limited,,38.3738657,-0.4861807
8038188762,node,,limited,,38.3738981,-0.4861827
8287730594,node,,yes,,38.3703839,-0.4774897
8307299710,node,,yes,,38.3768758,-0.4963793
8307299711,node,,yes,,38.3768923,-0.4962867
8307378228,node,,yes,,38.3771797,-0.4964042
8307378229,node,,yes,,38.3771671,-0.4964758
8309472160,node,,yes,,38.3762017,-0.4961518
8309472161,node,,yes,,38.3762146,-0.4960681
8309511962,node,,yes,,38.3770374,-0.4961811
8309511963,node,,yes,,38.3771060,-0.4962032
8343281445,node,,yes,,38.3747923,-0.4853899
8343281446,node,,yes,,38.3748259,-0.4853919
8343281447,node,,yes,,38.3747591,-0.4853882
8353480741,node,,yes,,38.3723823,-0.4859405
8353480743,node,,yes,,38.3723601,-0.4859449
8353480746,node,,yes,,38.3723224,-0.4859525
8384143187,node,La cocina del buen comer,yes,,38.3418532,-0.4891067
8437762452,node,Lavandería Autoservicio Flor de Len,yes,,38.3433554,-0.5141718
8891021309,node,,yes,,38.3658528,-0.4946333
8944991999,node,,yes,,38.3690622,-0.4601824
9077277563,node,,yes,,38.3661157,-0.4317070
9139958831,node,,yes,,38.3858062,-0.4908671
9139958841,node,,yes,,38.3858077,-0.4908357
9216873843,node,,yes,,38.3664510,-0.4985148
9216873847,node,,yes,,38.3664370,-0.4985745
9216873853,node,,yes,,38.3666997,-0.4993517
9216873854,node,,yes,,38.3667373,-0.4992720
9225025943,node,Joyería Marga Mira,yes,,38.3443873,-0.4918548
9392183566,node,,yes,,38.3761195,-0.5079078
9392183576,node,,yes,,38.3761803,-0.5077719
9404617440,node,,limited,,38.3768394,-0.5014375
9450432643,node,,yes,,38.3733210,-0.5058064
9450432645,node,,yes,,38.3733195,-0.5058443
9592716200,node,,yes,,38.3585314,-0.4857400
9592788971,node,Talleres D&D Eurotaller,yes,,38.3383915,-0.5197594
9723257537,node,,yes,,38.3733477,-0.4883914
9723257538,node,,yes,,38.3733564,-0.4883272
9899709476,node,MG Electricidad,yes,,38.3634421,-0.4935631
9984064394,node,,yes,,38.3729540,-0.5010583
9984064411,node,,yes,,38.3729680,-0.5009813
10013426601,node,,yes,,38.3726677,-0.5040067
10013426607,node,,yes,,38.3726741,-0.5039292
10013537123,node,,yes,,38.3681292,-0.4975173
10013537125,node,,yes,,38.3682010,-0.4975418
10108728699,node,CIM Formación Alicante,yes,,38.3488762,-0.4914931
10110148271,node,Marel Mujer,yes,,38.3450531,-0.4887736
10110148272,node,PC Box,yes,,38.3449400,-0.4886938
10110162747,node,Ulanka,yes,,38.3434080,-0.4893328
